session_id,student_id,persona,event_id,event_type,ts_iso,ts_ms,session_offset_ms,wave_number,question_id,subject,difficulty,correct,response_time_ms,context,tower_type,tile_col,tile_row,gold_spent,old_level,new_level,success,difficulty_jump,total_enemies,enemies_killed,enemies_leaked,interest,bonus_gold,synergy_id,synergy_name,enemy_type,knowledge_component,reward,live_cost,lives_remaining,amount,remaining_prep_time
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_h0p,puzzle_step_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,true,5904,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_mov,question_answered,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,se_q_2_1_22,applied_math,4,true,5904,puzzle_step,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_w7g,puzzle_step_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,true,2577,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_nnu,question_answered,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,se_q_2_2_24,applied_math,2,true,2577,puzzle_step,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_xc5,puzzle_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_l3z,puzzle_entered,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_9ur,player_message,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_b6i,information_requested,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_v5g,player_message,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_1p1,information_requested,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_1si,information_shared,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_ncc,player_message,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_e3f,player_message,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_nx4,player_message,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_p7l,information_requested,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_rn8,player_message,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_agh,information_shared,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_f6b,puzzle_step_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,true,5014,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_ze2,puzzle_step_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,true,2559,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_kbd,puzzle_step_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,true,2249,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_4zl,question_answered,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,se_q_3_2_32,applied_math,3,true,2249,puzzle_step,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_v3w,puzzle_step_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,true,7866,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_f6s,question_answered,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,se_q_3_3_72,applied_math,3,true,7866,puzzle_step,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_zg2,puzzle_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_c55,day_event_response,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_eaq,puzzle_entered,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_8rw,player_message,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_ymt,information_requested,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_xf4,player_message,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_jrm,player_message,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_f5n,information_shared,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_viv,player_message,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_ifx,information_requested,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_cz2,puzzle_step_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,true,7465,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_zbe,puzzle_step_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,true,2287,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_dvb,question_answered,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,se_q_4_1_32,applied_science,5,true,2287,puzzle_step,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_af6,resource_allocation,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_l3u,puzzle_complete,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330302390_25kkp9,student_w1_001,strong_student,evt_1776330302430.5_ei7,session_summary,2026-04-16T09:05:02.430Z,1776330302430.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_3mp,role_selected,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_vhl,puzzle_entered,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_v9m,player_message,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_79r,player_message,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_eep,information_requested,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_p95,player_message,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_rc7,information_shared,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_5vm,puzzle_step_complete,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,true,3994,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_wq6,puzzle_step_complete,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,true,7395,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_8k8,question_answered,2026-04-16T09:05:04.055Z,1776330304055,124.5,,se_q_1_1_54,applied_science,3,true,7395,puzzle_step,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_f7l,resource_allocation,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_r4n,puzzle_complete,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_njo,puzzle_entered,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_oyp,player_message,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_r26,information_requested,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304055_cdo,information_shared,2026-04-16T09:05:04.055Z,1776330304055,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_fn3,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_deu,information_requested,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_69w,information_shared,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_5yp,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_rdz,information_shared,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_1kw,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_uoi,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_58m,puzzle_step_complete,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,false,1510,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_qs5,question_answered,2026-04-16T09:05:04.056Z,1776330304056.5,126,,se_q_2_0_27,applied_math,1,false,1510,puzzle_step,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_wl7,puzzle_step_complete,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,false,4809,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_9lo,puzzle_complete,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_lxm,puzzle_entered,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_jkg,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_yh7,information_requested,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_5up,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_jqg,information_requested,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_8t8,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_s6o,information_requested,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_8vh,information_shared,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_9mg,puzzle_step_complete,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,false,3375,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_elz,question_answered,2026-04-16T09:05:04.056Z,1776330304056.5,126,,se_q_3_0_57,applied_math,3,false,3375,puzzle_step,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_bse,puzzle_step_complete,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,false,6368,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_1eq,question_answered,2026-04-16T09:05:04.056Z,1776330304056.5,126,,se_q_3_1_43,applied_science,2,false,6368,puzzle_step,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_01h,puzzle_step_complete,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,true,7465,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_hyt,question_answered,2026-04-16T09:05:04.056Z,1776330304056.5,126,,se_q_3_2_3,applied_science,2,true,7465,puzzle_step,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_1k6,resource_allocation,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_vkz,puzzle_complete,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_lw2,day_event_response,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_hhs,puzzle_entered,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_09v,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_qka,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_fra,information_shared,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_hrq,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_5yb,information_requested,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_wts,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_3r8,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_222,information_shared,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330303930.5_lbipgl,student_w1_002,guesser,evt_1776330304056.5_vye,player_message,2026-04-16T09:05:04.056Z,1776330304056.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
