session_id,student_id,persona,event_id,event_type,ts_iso,ts_ms,session_offset_ms,wave_number,question_id,subject,difficulty,correct,response_time_ms,context,tower_type,tile_col,tile_row,gold_spent,old_level,new_level,success,difficulty_jump,total_enemies,enemies_killed,enemies_leaked,interest,bonus_gold,synergy_id,synergy_name,enemy_type,knowledge_component,reward,live_cost,lives_remaining,amount,remaining_prep_time
session_1776328630149.5_be9o9d,student_w2_001,average_student,evt_1776328649924_04a,phase_start,2026-04-16T08:37:29.925Z,1776328649925.5,19776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776328630149.5_be9o9d,student_w2_001,average_student,evt_1776328657688_mw8,wrong_tool,2026-04-16T08:37:37.689Z,1776328657689.5,27540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776328630149.5_be9o9d,student_w2_001,average_student,evt_1776328657727_r1f,wrong_tool,2026-04-16T08:37:37.727Z,1776328657727,27577.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776328630149.5_be9o9d,student_w2_001,average_student,evt_1776328657740.5_nmx,wrong_tool,2026-04-16T08:37:37.740Z,1776328657740.5,27591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776328630149.5_be9o9d,student_w2_001,average_student,evt_1776328657748_4e1,wrong_tool,2026-04-16T08:37:37.748Z,1776328657748,27598.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776328630149.5_be9o9d,student_w2_001,average_student,evt_1776328657758.5_o1n,wrong_tool,2026-04-16T08:37:37.758Z,1776328657758.5,27609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776328630149.5_be9o9d,student_w2_001,average_student,evt_1776328673684_fnq,equipment_confirmed,2026-04-16T08:37:53.684Z,1776328673684,43534.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776328630149.5_be9o9d,student_w2_001,average_student,evt_1776328673699_rwu,phase_start,2026-04-16T08:37:53.699Z,1776328673699,43549.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329005516_4w28zn,student_w1_002,strong_student,evt_1776329006387.5_lc9,phase_start,2026-04-16T08:43:26.387Z,1776329006387.5,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329005516_4w28zn,student_w1_002,strong_student,evt_1776329023163.5_uxs,hypothesis_selected,2026-04-16T08:43:43.163Z,1776329023163.5,17646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329005516_4w28zn,student_w1_002,strong_student,evt_1776329023166.5_tlt,phase_start,2026-04-16T08:43:43.166Z,1776329023166.5,17649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329005516_4w28zn,student_w1_002,strong_student,evt_1776329028703_qp8,wrong_tool,2026-04-16T08:43:48.703Z,1776329028703,23185.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329005516_4w28zn,student_w1_002,strong_student,evt_1776329028724_i2x,wrong_tool,2026-04-16T08:43:48.724Z,1776329028724,23206.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329005516_4w28zn,student_w1_002,strong_student,evt_1776329028731.5_ytz,wrong_tool,2026-04-16T08:43:48.731Z,1776329028731.5,23214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329005516_4w28zn,student_w1_002,strong_student,evt_1776329028739_o4o,wrong_tool,2026-04-16T08:43:48.739Z,1776329028739,23221.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329005516_4w28zn,student_w1_002,strong_student,evt_1776329028746.5_w8b,wrong_tool,2026-04-16T08:43:48.746Z,1776329028746.5,23229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329005516_4w28zn,student_w1_002,strong_student,evt_1776329050456_203,equipment_confirmed,2026-04-16T08:44:10.468Z,1776329050468,44950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329005516_4w28zn,student_w1_002,strong_student,evt_1776329050474_e3l,phase_start,2026-04-16T08:44:10.474Z,1776329050474,44956.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329009933_epj8kw,student_w2_002,strong_student,evt_1776329010000.5_7rx,phase_start,2026-04-16T08:43:30.000Z,1776329010000.5,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329009933_epj8kw,student_w2_002,strong_student,evt_1776329010515_hfl,hypothesis_selected,2026-04-16T08:43:30.515Z,1776329010515,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329009933_epj8kw,student_w2_002,strong_student,evt_1776329010521_ilh,phase_start,2026-04-16T08:43:30.521Z,1776329010521,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329009933_epj8kw,student_w2_002,strong_student,evt_1776329018309_n3x,wrong_tool,2026-04-16T08:43:38.309Z,1776329018309,8376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329009933_epj8kw,student_w2_002,strong_student,evt_1776329018322.5_5bq,wrong_tool,2026-04-16T08:43:38.322Z,1776329018322.5,8389.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329009933_epj8kw,student_w2_002,strong_student,evt_1776329018333_i1i,wrong_tool,2026-04-16T08:43:38.333Z,1776329018333,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329009933_epj8kw,student_w2_002,strong_student,evt_1776329018343.5_uyv,wrong_tool,2026-04-16T08:43:38.343Z,1776329018343.5,8410.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329009933_epj8kw,student_w2_002,strong_student,evt_1776329018352.5_6b0,wrong_tool,2026-04-16T08:43:38.352Z,1776329018352.5,8419.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329009933_epj8kw,student_w2_002,strong_student,evt_1776329036910.5_gfr,equipment_confirmed,2026-04-16T08:43:56.912Z,1776329036912,26979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329009933_epj8kw,student_w2_002,strong_student,evt_1776329036913.5_g85,phase_start,2026-04-16T08:43:56.913Z,1776329036913.5,26980.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329391257.5_a5bh2g,student_w1_003,average_student,evt_1776329391455.5_1uc,phase_start,2026-04-16T08:49:51.455Z,1776329391455.5,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329391257.5_a5bh2g,student_w1_003,average_student,evt_1776329393087.5_4jy,hypothesis_selected,2026-04-16T08:49:53.087Z,1776329393087.5,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329391257.5_a5bh2g,student_w1_003,average_student,evt_1776329393095_gi0,phase_start,2026-04-16T08:49:53.095Z,1776329393095,1837.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329391257.5_a5bh2g,student_w1_003,average_student,evt_1776329402039.5_dm2,wrong_tool,2026-04-16T08:50:02.039Z,1776329402039.5,10782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329391257.5_a5bh2g,student_w1_003,average_student,evt_1776329402066.5_tw1,wrong_tool,2026-04-16T08:50:02.066Z,1776329402066.5,10809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329391257.5_a5bh2g,student_w1_003,average_student,evt_1776329402081.5_64v,wrong_tool,2026-04-16T08:50:02.081Z,1776329402081.5,10824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329391257.5_a5bh2g,student_w1_003,average_student,evt_1776329402110_ohk,wrong_tool,2026-04-16T08:50:02.110Z,1776329402110,10852.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329391257.5_a5bh2g,student_w1_003,average_student,evt_1776329402270.5_52c,wrong_tool,2026-04-16T08:50:02.270Z,1776329402270.5,11013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329391257.5_a5bh2g,student_w1_003,average_student,evt_1776329418889_3jo,equipment_confirmed,2026-04-16T08:50:18.889Z,1776329418889,27631.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329391257.5_a5bh2g,student_w1_003,average_student,evt_1776329418890.5_9va,phase_start,2026-04-16T08:50:18.890Z,1776329418890.5,27633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329393939_1j0307,student_w2_003,guesser,evt_1776329393984_8r8,phase_start,2026-04-16T08:49:53.984Z,1776329393984,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329393939_1j0307,student_w2_003,guesser,evt_1776329395535_vtv,hypothesis_selected,2026-04-16T08:49:55.535Z,1776329395535,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329393939_1j0307,student_w2_003,guesser,evt_1776329395542.5_u21,phase_start,2026-04-16T08:49:55.542Z,1776329395542.5,1603.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329393939_1j0307,student_w2_003,guesser,evt_1776329402520.5_bnz,wrong_tool,2026-04-16T08:50:02.520Z,1776329402520.5,8581.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329393939_1j0307,student_w2_003,guesser,evt_1776329402538.5_vbb,wrong_tool,2026-04-16T08:50:02.540Z,1776329402540,8601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329393939_1j0307,student_w2_003,guesser,evt_1776329402570_yty,wrong_tool,2026-04-16T08:50:02.570Z,1776329402570,8631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329393939_1j0307,student_w2_003,guesser,evt_1776329421377_p83,equipment_confirmed,2026-04-16T08:50:21.377Z,1776329421377,27438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329393939_1j0307,student_w2_003,guesser,evt_1776329421378.5_7ww,phase_start,2026-04-16T08:50:21.378Z,1776329421378.5,27439.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329786104_b71stl,student_w1_004,average_student,evt_1776329786168.5_kf1,phase_start,2026-04-16T08:56:26.168Z,1776329786168.5,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329786104_b71stl,student_w1_004,average_student,evt_1776329786717.5_fk9,hypothesis_selected,2026-04-16T08:56:26.717Z,1776329786717.5,613.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329786104_b71stl,student_w1_004,average_student,evt_1776329786722_57s,phase_start,2026-04-16T08:56:26.722Z,1776329786722,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329786104_b71stl,student_w1_004,average_student,evt_1776329793056.5_3ri,wrong_tool,2026-04-16T08:56:33.056Z,1776329793056.5,6952.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329786104_b71stl,student_w1_004,average_student,evt_1776329793068.5_cp7,wrong_tool,2026-04-16T08:56:33.068Z,1776329793068.5,6964.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329786104_b71stl,student_w1_004,average_student,evt_1776329793074.5_8cx,wrong_tool,2026-04-16T08:56:33.074Z,1776329793074.5,6970.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329786104_b71stl,student_w1_004,average_student,evt_1776329793082_a66,wrong_tool,2026-04-16T08:56:33.082Z,1776329793082,6978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329786104_b71stl,student_w1_004,average_student,evt_1776329793088_7ht,wrong_tool,2026-04-16T08:56:33.088Z,1776329793088,6984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329786104_b71stl,student_w1_004,average_student,evt_1776329813813.5_iuw,equipment_confirmed,2026-04-16T08:56:53.813Z,1776329813813.5,27709.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329786104_b71stl,student_w1_004,average_student,evt_1776329813815_65m,phase_start,2026-04-16T08:56:53.815Z,1776329813815,27711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329791541_dw9n1a,student_w2_004,struggling_student,evt_1776329791679_sj8,phase_start,2026-04-16T08:56:31.679Z,1776329791679,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329791541_dw9n1a,student_w2_004,struggling_student,evt_1776329793084.5_avn,hypothesis_selected,2026-04-16T08:56:33.084Z,1776329793084.5,1543.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329791541_dw9n1a,student_w2_004,struggling_student,evt_1776329793092_fmo,phase_start,2026-04-16T08:56:33.092Z,1776329793092,1551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329791541_dw9n1a,student_w2_004,struggling_student,evt_1776329799161_9h3,wrong_tool,2026-04-16T08:56:39.161Z,1776329799161,7620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329791541_dw9n1a,student_w2_004,struggling_student,evt_1776329799174.5_0yq,wrong_tool,2026-04-16T08:56:39.174Z,1776329799174.5,7633.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329791541_dw9n1a,student_w2_004,struggling_student,evt_1776329799182_bxk,wrong_tool,2026-04-16T08:56:39.182Z,1776329799182,7641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329791541_dw9n1a,student_w2_004,struggling_student,evt_1776329799197_iao,wrong_tool,2026-04-16T08:56:39.197Z,1776329799197,7656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329791541_dw9n1a,student_w2_004,struggling_student,evt_1776329799203_tit,wrong_tool,2026-04-16T08:56:39.203Z,1776329799203,7662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329791541_dw9n1a,student_w2_004,struggling_student,evt_1776329816876_3w2,equipment_confirmed,2026-04-16T08:56:56.876Z,1776329816876,25335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776329791541_dw9n1a,student_w2_004,struggling_student,evt_1776329816879_muu,phase_start,2026-04-16T08:56:56.879Z,1776329816879,25338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330172487.5_ee18ne,student_w1_005,average_student,evt_1776330172601.5_y2r,phase_start,2026-04-16T09:02:52.601Z,1776330172601.5,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330172487.5_ee18ne,student_w1_005,average_student,evt_1776330173261.5_vf3,hypothesis_selected,2026-04-16T09:02:53.261Z,1776330173261.5,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330172487.5_ee18ne,student_w1_005,average_student,evt_1776330173278_lpg,phase_start,2026-04-16T09:02:53.278Z,1776330173278,790.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330172487.5_ee18ne,student_w1_005,average_student,evt_1776330179891.5_9a0,wrong_tool,2026-04-16T09:02:59.891Z,1776330179891.5,7404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330172487.5_ee18ne,student_w1_005,average_student,evt_1776330179902_0g9,wrong_tool,2026-04-16T09:02:59.902Z,1776330179902,7414.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330172487.5_ee18ne,student_w1_005,average_student,evt_1776330179909.5_f9l,wrong_tool,2026-04-16T09:02:59.909Z,1776330179909.5,7422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330172487.5_ee18ne,student_w1_005,average_student,evt_1776330179915.5_sze,wrong_tool,2026-04-16T09:02:59.915Z,1776330179915.5,7428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330172487.5_ee18ne,student_w1_005,average_student,evt_1776330179921.5_tpr,wrong_tool,2026-04-16T09:02:59.921Z,1776330179921.5,7434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330172487.5_ee18ne,student_w1_005,average_student,evt_1776330197887_ine,equipment_confirmed,2026-04-16T09:03:17.887Z,1776330197887,25399.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330172487.5_ee18ne,student_w1_005,average_student,evt_1776330197888.5_pyt,phase_start,2026-04-16T09:03:17.888Z,1776330197888.5,25401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330176807_9cd6gr,student_w2_005,guesser,evt_1776330176877.5_qeb,phase_start,2026-04-16T09:02:56.877Z,1776330176877.5,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330176807_9cd6gr,student_w2_005,guesser,evt_1776330177821_v3l,hypothesis_selected,2026-04-16T09:02:57.821Z,1776330177821,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330176807_9cd6gr,student_w2_005,guesser,evt_1776330177827_mox,phase_start,2026-04-16T09:02:57.827Z,1776330177827,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330176807_9cd6gr,student_w2_005,guesser,evt_1776330184754_fg5,wrong_tool,2026-04-16T09:03:04.754Z,1776330184754,7947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330176807_9cd6gr,student_w2_005,guesser,evt_1776330184772_8dj,wrong_tool,2026-04-16T09:03:04.772Z,1776330184772,7965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330176807_9cd6gr,student_w2_005,guesser,evt_1776330184776.5_v5h,wrong_tool,2026-04-16T09:03:04.776Z,1776330184776.5,7969.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330176807_9cd6gr,student_w2_005,guesser,evt_1776330184785.5_rpp,wrong_tool,2026-04-16T09:03:04.785Z,1776330184785.5,7978.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330176807_9cd6gr,student_w2_005,guesser,evt_1776330184793_ouy,wrong_tool,2026-04-16T09:03:04.793Z,1776330184793,7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330176807_9cd6gr,student_w2_005,guesser,evt_1776330202433_do1,equipment_confirmed,2026-04-16T09:03:22.433Z,1776330202433,25626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330176807_9cd6gr,student_w2_005,guesser,evt_1776330202436_35r,phase_start,2026-04-16T09:03:22.436Z,1776330202436,25629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330569441.5_adflgf,student_w1_006,methodical,evt_1776330569566_lf6,phase_start,2026-04-16T09:09:29.567Z,1776330569567.5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330569441.5_adflgf,student_w1_006,methodical,evt_1776330570545.5_qfy,hypothesis_selected,2026-04-16T09:09:30.545Z,1776330570545.5,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330569441.5_adflgf,student_w1_006,methodical,evt_1776330570551.5_ypr,phase_start,2026-04-16T09:09:30.551Z,1776330570551.5,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330569441.5_adflgf,student_w1_006,methodical,evt_1776330576745_5j4,wrong_tool,2026-04-16T09:09:36.745Z,1776330576745,7303.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330569441.5_adflgf,student_w1_006,methodical,evt_1776330576757_2he,wrong_tool,2026-04-16T09:09:36.757Z,1776330576757,7315.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330569441.5_adflgf,student_w1_006,methodical,evt_1776330576766_mug,wrong_tool,2026-04-16T09:09:36.766Z,1776330576766,7324.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330569441.5_adflgf,student_w1_006,methodical,evt_1776330576775_4cf,wrong_tool,2026-04-16T09:09:36.775Z,1776330576775,7333.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330569441.5_adflgf,student_w1_006,methodical,evt_1776330576782.5_f7d,wrong_tool,2026-04-16T09:09:36.782Z,1776330576782.5,7341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330569441.5_adflgf,student_w1_006,methodical,evt_1776330595834_uzn,equipment_confirmed,2026-04-16T09:09:55.834Z,1776330595834,26392.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330569441.5_adflgf,student_w1_006,methodical,evt_1776330595835.5_eow,phase_start,2026-04-16T09:09:55.835Z,1776330595835.5,26394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330571541_ue6nou,student_w2_006,guesser,evt_1776330571598_4gn,phase_start,2026-04-16T09:09:31.598Z,1776330571598,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330571541_ue6nou,student_w2_006,guesser,evt_1776330572357_rei,hypothesis_selected,2026-04-16T09:09:32.357Z,1776330572357,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330571541_ue6nou,student_w2_006,guesser,evt_1776330572361.5_5u3,phase_start,2026-04-16T09:09:32.361Z,1776330572361.5,820.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330571541_ue6nou,student_w2_006,guesser,evt_1776330579533_wsa,wrong_tool,2026-04-16T09:09:39.533Z,1776330579533,7992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330571541_ue6nou,student_w2_006,guesser,evt_1776330579540.5_wsd,wrong_tool,2026-04-16T09:09:39.540Z,1776330579540.5,7999.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330571541_ue6nou,student_w2_006,guesser,evt_1776330579545_qhc,wrong_tool,2026-04-16T09:09:39.545Z,1776330579545,8004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330571541_ue6nou,student_w2_006,guesser,evt_1776330597470_u80,equipment_confirmed,2026-04-16T09:09:57.470Z,1776330597470,25929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330571541_ue6nou,student_w2_006,guesser,evt_1776330597473_jky,phase_start,2026-04-16T09:09:57.473Z,1776330597473,25932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330964583.5_0no5zw,student_w1_007,strong_student,evt_1776330964693_lbk,phase_start,2026-04-16T09:16:04.693Z,1776330964693,109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330964583.5_0no5zw,student_w1_007,strong_student,evt_1776330966368.5_ss5,hypothesis_selected,2026-04-16T09:16:06.368Z,1776330966368.5,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330964583.5_0no5zw,student_w1_007,strong_student,evt_1776330966374.5_osr,phase_start,2026-04-16T09:16:06.374Z,1776330966374.5,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330964583.5_0no5zw,student_w1_007,strong_student,evt_1776330971825.5_9dw,wrong_tool,2026-04-16T09:16:11.825Z,1776330971825.5,7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330964583.5_0no5zw,student_w1_007,strong_student,evt_1776330971843.5_zum,wrong_tool,2026-04-16T09:16:11.843Z,1776330971843.5,7260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330964583.5_0no5zw,student_w1_007,strong_student,evt_1776330971861.5_fnb,wrong_tool,2026-04-16T09:16:11.861Z,1776330971861.5,7278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330964583.5_0no5zw,student_w1_007,strong_student,evt_1776330993389.5_pxz,equipment_confirmed,2026-04-16T09:16:33.389Z,1776330993389.5,28806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330964583.5_0no5zw,student_w1_007,strong_student,evt_1776330993395.5_y89,phase_start,2026-04-16T09:16:33.395Z,1776330993395.5,28812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330967583_zxxogt,student_w2_007,strong_student,evt_1776330967701.5_v1y,phase_start,2026-04-16T09:16:07.701Z,1776330967701.5,118.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330967583_zxxogt,student_w2_007,strong_student,evt_1776330968946.5_mr2,hypothesis_selected,2026-04-16T09:16:08.946Z,1776330968946.5,1363.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330967583_zxxogt,student_w2_007,strong_student,evt_1776330968951_kr7,phase_start,2026-04-16T09:16:08.951Z,1776330968951,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330967583_zxxogt,student_w2_007,strong_student,evt_1776330975719_1it,wrong_tool,2026-04-16T09:16:15.719Z,1776330975719,8136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330967583_zxxogt,student_w2_007,strong_student,evt_1776330975752_2hx,wrong_tool,2026-04-16T09:16:15.752Z,1776330975752,8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330967583_zxxogt,student_w2_007,strong_student,evt_1776330975779_bgu,wrong_tool,2026-04-16T09:16:15.779Z,1776330975779,8196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330967583_zxxogt,student_w2_007,strong_student,evt_1776330998361.5_jyk,equipment_confirmed,2026-04-16T09:16:38.363Z,1776330998363,30780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776330967583_zxxogt,student_w2_007,strong_student,evt_1776330998372_4ec,phase_start,2026-04-16T09:16:38.372Z,1776330998372,30789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session_1776331349987.5_hvv5no,student_w1_008,struggling_student,evt_1776331350200.5_zgg,phase_start,2026-04-16T09:22:30.200Z,1776331350200.5,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
